MINT,MINT_PRICE
A3SZvZadBux9UKjBjmRvMuGifkwfBuvDBQfRSVB1va9p,0.01347032
5GjnwFyfNb5Z9jMd1p5dX8SwUaRUU6tvggYt1wM2BNjz,0.02994782
9opCiKi1BAvZRLq8tPm4rLJLd2FcJ8NMXBscvu9LmP6q,0.06222032
CMwVoFGxYCJkLnggT2rftTXj4NYoQW5AXHVgHjNAKzrR,0.01347032
Euv4NB8CA5hVTAJrREbFXSPSL96SKugEdHHEB9Tiu4Vi,0.98847032
CEE3GTXn7zUQxdDj2VT3t9KVSHV5356ut8XhHNTXdXmo,0.04272032
9FkAs4yyqosXSJMyaQduFGckmzNjEgUdWS45AhQugVD4,0.01347032
6ShUH5cWz1BKbZjrXAV6srCfPwTjqEWuu14G7BiFdJL5,0.01347032
9QWu9dFKP9LbZdQmJP3u8L8wwyMfMUkMsLCtcDpDdt1f,0.06222032
CgyGc9NCC8qHHyWoY78qfMgw9aei51NkALMu7nSyaifJ,0.00847032
6mCbDxQ18BAeNBBHYuaGWKwnwHnz5FFcXWcWgJ7E3HSL,0.69847032
DagnrnZzQLBfQyqMaNAjyRnjjrZEaqiXndPGSnR1ANRc,1.25847032
3xoN69mVjtyTxVjALbxHkZXY3Upz5G52ppBmibMstzw9,1.00847032
2QVX3C5ZcuRAWftk8Xu6yNULc6SYHPpyLQU8HmNaqHYg,0.75847032
5BzW9r1roZnpbKw3ZVUMa4W645QjJWzrHjPbuCjCAVYi,1.00847032
8KjNP4tub3wbN1hVJGQpxqqEQj4Biv9jUCEUZpVM8zDH,0.04759532
7Vwo4yzY2UrGhzkpc2hM8i8rP6k9vkbSP6s5WSaJiKiR,1.18547032
CiVHhomjQ58i1Tpcu4F8SRuF6iyzjd2A1dyAgMfD39VF,0.07197032
31UjZgAistaN43HnvZWNpdg18bbAddpN5Wamzpfbfmr9,0.00947032
4A4E1ZNrFWV8G7vefo6SaPjRGJg5ZJNpvUS2TgQQg2Hy,0.01347032
2RtvUZCyMTfcaxxA7ctVYDPHVHXizhSQR2NVHXwGRWg5,0.06222032
EM1ZtTr54wbTnnxAFYtFB9cbczvEm3LbyTRrvucyEZUr,2.00847032
